material_absorber,material_etl,material_htl,absorber_band_gap_eV,etl_band_gap_eV,htl_band_gap_eV,cbo_eV,vbo_eV,absorber_etl_type,absorber_htl_type,gap_method,functional,gap_type,material_class,source_doi,source_paper
GaP_b,As_b,GaP_b,2.49,2.06,2.49,-1.68,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,As_w,GaP_b,2.49,1.25,2.49,-1.91,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,Sb_b,GaP_b,2.49,1.22,2.49,-1.46,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,2H-MoS2,GaP_b,2.49,2.15,2.49,-2.38,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,2H-MoSe2,GaP_b,2.49,1.87,2.49,-1.87,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,2H-MoTe2,GaP_b,2.49,1.47,2.49,-1.82,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,2H-WS2,GaP_b,2.49,2.09,2.49,-1.97,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,2H-WSe2,GaP_b,2.49,1.75,2.49,-1.57,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,2H-WTe2,GaP_b,2.49,1.21,2.49,-1.45,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,1T-HfS2,GaP_b,2.49,1.99,2.49,-2.95,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,1T-HfSe2,GaP_b,2.49,1.02,2.49,-2.94,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,1T_d-ReS2,GaP_b,2.49,1.96,2.49,-2.48,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,1T_d-ReSe2,GaP_b,2.49,1.7,2.49,-2.0,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,TiS3,GaP_b,2.49,1.04,2.49,-1.49,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,HfS3,GaP_b,2.49,1.87,2.49,-0.92,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,HfSe3,GaP_b,2.49,0.98,2.49,-1.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaP_b,ZrS3,GaP_b,2.49,1.89,2.49,-0.77,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,AlAs,GaAs_b,1.88,2.35,1.88,0.53,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,AlSb_b,GaAs_b,1.88,2.09,1.88,1.47,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,GaP_b,GaAs_b,1.88,2.49,1.88,1.96,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,GaSb_b,GaAs_b,1.88,1.13,1.88,0.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,InP_b,GaAs_b,1.88,1.16,1.88,0.56,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,InAs_b,GaAs_b,1.88,1.04,1.88,0.71,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,InSb_b,GaAs_b,1.88,0.97,1.88,0.64,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,SiC,GaAs_b,1.88,3.27,1.88,1.57,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,GeC,GaAs_b,1.88,2.91,1.88,1.42,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,SnC,GaAs_b,1.88,1.85,1.88,0.76,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,P_b,GaAs_b,1.88,2.73,1.88,-0.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,As_b,GaAs_b,1.88,2.06,1.88,0.28,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,As_w,GaAs_b,1.88,1.25,1.88,0.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,Sb_b,GaAs_b,1.88,1.22,1.88,0.5,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,2H-MoS2,GaAs_b,1.88,2.15,1.88,-0.42,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,2H-MoSe2,GaAs_b,1.88,1.87,1.88,0.09,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,2H-MoTe2,GaAs_b,1.88,1.47,1.88,0.14,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,2H-WS2,GaAs_b,1.88,2.09,1.88,-0.01,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,2H-WSe2,GaAs_b,1.88,1.75,1.88,0.39,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,2H-WTe2,GaAs_b,1.88,1.21,1.88,0.51,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,1T-HfS2,GaAs_b,1.88,1.99,1.88,-0.99,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,1T-HfSe2,GaAs_b,1.88,1.02,1.88,-0.98,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,1T_d-ReS2,GaAs_b,1.88,1.96,1.88,-0.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,TiS3,GaAs_b,1.88,1.04,1.88,0.47,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,HfS3,GaAs_b,1.88,1.87,1.88,1.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,HfSe3,GaAs_b,1.88,0.98,1.88,0.44,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,ZrS3,GaAs_b,1.88,1.89,1.88,1.19,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaAs_b,ZrSe3,GaAs_b,1.88,0.95,1.88,0.5,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,BP,GaSb_b,1.13,1.59,1.13,-0.6,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,BAs,GaSb_b,1.13,1.43,1.13,-0.54,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,BSb,GaSb_b,1.13,0.91,1.13,-0.68,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,GaP_b,GaSb_b,1.13,2.49,1.13,1.44,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,GaAs_b,GaSb_b,1.13,1.88,1.13,-0.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,InN,GaSb_b,1.13,1.35,1.13,-0.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,InP_b,GaSb_b,1.13,1.16,1.13,0.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,InAs_b,GaSb_b,1.13,1.04,1.13,0.19,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,InSb_b,GaSb_b,1.13,0.97,1.13,0.12,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,SiGe_b,GaSb_b,1.13,0.55,1.13,-1.01,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,SiSn_b,GaSb_b,1.13,0.59,1.13,-0.82,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,GeSn_b,GaSb_b,1.13,0.46,1.13,-0.83,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,P_b,GaSb_b,1.13,2.73,1.13,-0.57,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,P_w,GaSb_b,1.13,1.53,1.13,-0.74,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,As_b,GaSb_b,1.13,2.06,1.13,-0.24,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,As_w,GaSb_b,1.13,1.25,1.13,-0.47,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,Sb_b,GaSb_b,1.13,1.22,1.13,-0.02,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,2H-MoS2,GaSb_b,1.13,2.15,1.13,-0.94,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,2H-MoSe2,GaSb_b,1.13,1.87,1.13,-0.43,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,2H-MoTe2,GaSb_b,1.13,1.47,1.13,-0.38,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,2H-WS2,GaSb_b,1.13,2.09,1.13,-0.53,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,2H-WSe2,GaSb_b,1.13,1.75,1.13,-0.13,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,2H-WTe2,GaSb_b,1.13,1.21,1.13,-0.01,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,1T-HfS2,GaSb_b,1.13,1.99,1.13,-1.51,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,1T-HfSe2,GaSb_b,1.13,1.02,1.13,-1.5,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,1T_d-ReS2,GaSb_b,1.13,1.96,1.13,-1.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
GaSb_b,1T_d-ReSe2,GaSb_b,1.13,1.7,1.13,-0.56,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,BP,InN,1.35,1.59,1.35,-0.08,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,BAs,InN,1.35,1.43,1.35,-0.02,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,AlSb_b,InN,1.35,2.09,1.35,1.47,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,GaP_b,InN,1.35,2.49,1.35,1.96,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,GaSb_b,InN,1.35,1.13,1.35,0.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,InP_b,InN,1.35,1.16,1.35,0.56,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,InAs_b,InN,1.35,1.04,1.35,0.71,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,InSb_b,InN,1.35,0.97,1.35,0.64,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,SnC,InN,1.35,1.85,1.35,0.76,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,P_b,InN,1.35,2.73,1.35,-0.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,P_w,InN,1.35,1.53,1.35,-0.22,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,As_w,InN,1.35,1.25,1.35,0.05,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,Sb_b,InN,1.35,1.22,1.35,0.5,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,2H-MoS2,InN,1.35,2.15,1.35,-0.42,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,2H-MoTe2,InN,1.35,1.47,1.35,0.14,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,2H-WS2,InN,1.35,2.09,1.35,-0.01,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,2H-WTe2,InN,1.35,1.21,1.35,0.51,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,1T-HfS2,InN,1.35,1.99,1.35,-0.99,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,1T-HfSe2,InN,1.35,1.02,1.35,-0.98,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,1T_d-ReS2,InN,1.35,1.96,1.35,-0.52,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,1T_d-ReSe2,InN,1.35,1.7,1.35,-0.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,TiS3,InN,1.35,1.04,1.35,0.47,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,HfS3,InN,1.35,1.87,1.35,1.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,HfSe3,InN,1.35,0.98,1.35,0.44,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,ZrS3,InN,1.35,1.89,1.35,1.19,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InN,ZrSe3,InN,1.35,0.95,1.35,0.5,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InP_b,BP,InP_b,1.16,1.59,1.16,-0.64,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InP_b,BAs,InP_b,1.16,1.43,1.16,-0.58,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InP_b,BSb,InP_b,1.16,0.91,1.16,-0.72,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InP_b,AlAs,InP_b,1.16,2.35,1.16,-0.03,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
InP_b,GaP_b,InP_b,1.16,2.49,1.16,1.4,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1103/PhysRevB.94.035125,Ozcelik PRB 2016 HSE06 monolayers (Table I)
